source,destination,timestamp,protocol
147.32.84.191,147.32.80.9,2011-08-17 16:24:10.568599,UDP
147.32.84.207,81.221.18.146,2011-08-17 16:24:13.205881,TCP
147.32.84.193,147.32.80.9,2011-08-17 16:24:15.924936,UDP
147.32.84.206,147.32.80.9,2011-08-17 16:24:18.772856,UDP
147.32.84.205,149.7.210.52,2011-08-17 16:24:32.453741,TCP
147.32.84.206,147.32.80.9,2011-08-17 16:24:32.882142,UDP
147.32.84.209,46.4.36.120,2011-08-17 16:24:38.425104,TCP
147.32.84.204,147.32.80.9,2011-08-17 16:24:47.876391,UDP
147.32.84.207,147.32.80.9,2011-08-17 16:24:50.493424,UDP
147.32.84.193,147.32.80.9,2011-08-17 16:24:55.805987,UDP
147.32.84.209,147.32.80.9,2011-08-17 16:24:56.180902,UDP
147.32.84.205,91.99.209.190,2011-08-17 16:25:13.093452,TCP
147.32.84.193,147.32.80.9,2011-08-17 16:25:15.782345,UDP
147.32.84.204,147.32.80.9,2011-08-17 16:25:16.908824,UDP
147.32.84.206,147.32.80.9,2011-08-17 16:25:27.953802,UDP
147.32.84.205,147.32.80.9,2011-08-17 16:25:29.469532,UDP
147.32.84.206,147.32.80.9,2011-08-17 16:25:33.158464,UDP
147.32.84.192,94.100.176.20,2011-08-17 16:25:34.836363,TCP
147.32.84.204,208.65.144.13,2011-08-17 16:25:50.251129,TCP
147.32.84.192,147.32.80.9,2011-08-17 16:25:56.009696,UDP
147.32.84.192,147.32.80.9,2011-08-17 16:25:56.899224,UDP
147.32.84.207,147.32.80.9,2011-08-17 16:25:57.168190,UDP
147.32.84.193,174.36.246.56,2011-08-17 16:25:59.986668,TCP
147.32.80.9,147.32.84.192,2011-08-17 16:26:15.257506,UDP
147.32.84.193,147.32.80.9,2011-08-17 16:26:21.334975,UDP
147.32.84.193,147.32.80.9,2011-08-17 16:26:35.148697,UDP
147.32.84.205,147.32.80.9,2011-08-17 16:26:56.066946,UDP
147.32.84.204,61.17.216.14,2011-08-17 16:27:01.021910,TCP
147.32.84.209,147.32.80.9,2011-08-17 16:27:08.136033,UDP
147.32.84.193,98.137.54.237,2011-08-17 16:27:09.833499,TCP
147.32.84.206,147.32.80.9,2011-08-17 16:27:21.298159,UDP
147.32.84.204,212.103.64.13,2011-08-17 16:27:21.952493,TCP
147.32.84.209,217.163.21.36,2011-08-17 16:27:22.590171,TCP
147.32.84.165,204.16.46.1,2011-08-17 16:27:27.262169,TCP
147.32.84.205,94.228.41.107,2011-08-17 16:27:36.102057,TCP
147.32.84.208,147.32.80.9,2011-08-17 16:27:41.532664,UDP
147.32.84.192,216.200.145.36,2011-08-17 16:27:45.189977,TCP
147.32.84.193,147.32.80.9,2011-08-17 16:27:48.179254,UDP
147.32.84.208,147.32.80.9,2011-08-17 16:28:03.677525,UDP
147.32.84.192,65.54.188.126,2011-08-17 16:28:05.548957,TCP
147.32.84.191,147.32.80.9,2011-08-17 16:28:17.022730,UDP
147.32.84.191,204.239.42.2,2011-08-17 16:28:47.476695,TCP
147.32.84.207,147.32.80.9,2011-08-17 16:28:52.545393,UDP
147.32.84.191,147.32.80.9,2011-08-17 16:28:54.361371,UDP
147.32.84.191,174.143.82.78,2011-08-17 16:28:55.483826,TCP
147.32.84.205,147.32.80.9,2011-08-17 16:28:59.874338,UDP
147.32.84.209,147.32.80.9,2011-08-17 16:29:12.951444,UDP
147.32.84.208,147.32.80.9,2011-08-17 16:29:13.917390,UDP
147.32.84.193,147.32.80.9,2011-08-17 16:29:26.641583,UDP
147.32.84.207,147.32.80.9,2011-08-17 16:29:28.727361,UDP
147.32.84.191,98.137.54.238,2011-08-17 16:29:28.935663,TCP
147.32.84.193,147.32.80.9,2011-08-17 16:29:33.491461,UDP
147.32.84.193,213.165.64.102,2011-08-17 16:29:39.688641,TCP
147.32.84.207,147.32.80.9,2011-08-17 16:30:04.277987,UDP
147.32.84.205,147.32.80.9,2011-08-17 16:30:17.463006,UDP
147.32.84.193,147.32.80.9,2011-08-17 16:30:31.142619,UDP
147.32.84.206,147.32.80.9,2011-08-17 16:30:44.441593,UDP
147.32.84.165,147.32.80.9,2011-08-17 16:30:51.589401,UDP
147.32.84.204,74.125.148.13,2011-08-17 16:31:06.204931,TCP
147.32.84.207,147.32.80.9,2011-08-17 16:31:06.562096,UDP
147.32.84.191,147.32.80.9,2011-08-17 16:31:08.628387,UDP
147.32.84.206,147.32.80.9,2011-08-17 16:31:17.288226,UDP
147.32.84.208,147.32.80.9,2011-08-17 16:31:21.389723,UDP
147.32.84.191,147.32.80.9,2011-08-17 16:31:23.440158,UDP
147.32.84.193,147.32.80.9,2011-08-17 16:31:29.666546,UDP
147.32.84.191,212.117.177.188,2011-08-17 16:31:31.070953,TCP
147.32.84.192,216.251.32.71,2011-08-17 16:31:39.356779,TCP
147.32.84.192,147.32.80.9,2011-08-17 16:31:42.432847,UDP
147.32.84.191,129.64.99.167,2011-08-17 16:31:44.202498,TCP
147.32.84.204,147.32.80.9,2011-08-17 16:31:44.911720,UDP
147.32.84.207,147.32.80.9,2011-08-17 16:32:08.493748,UDP
147.32.84.193,147.32.80.9,2011-08-17 16:32:09.418438,UDP
147.32.84.208,147.32.80.9,2011-08-17 16:32:15.837131,UDP
147.32.84.191,147.32.80.9,2011-08-17 16:32:17.993512,UDP
147.32.84.192,147.32.80.9,2011-08-17 16:32:27.462968,UDP
147.32.84.209,216.157.130.15,2011-08-17 16:32:36.146689,TCP
147.32.84.165,147.32.80.9,2011-08-17 16:32:36.476548,UDP
147.32.84.208,209.191.88.254,2011-08-17 16:32:47.149846,TCP
147.32.84.207,147.32.80.9,2011-08-17 16:32:47.819622,UDP
147.32.84.209,80.81.255.180,2011-08-17 16:32:51.641615,TCP
147.32.84.209,217.163.21.35,2011-08-17 16:33:01.092977,TCP
147.32.84.192,78.46.43.13,2011-08-17 16:33:07.831816,TCP
147.32.84.206,147.32.80.9,2011-08-17 16:33:09.822420,UDP
147.32.84.191,147.32.80.9,2011-08-17 16:33:11.516786,UDP
147.32.84.191,147.32.80.9,2011-08-17 16:33:11.576877,UDP
147.32.84.204,147.32.80.9,2011-08-17 16:33:21.054895,UDP
147.32.84.205,147.32.80.9,2011-08-17 16:33:24.196662,UDP
147.32.84.192,147.32.80.9,2011-08-17 16:33:28.881931,UDP
147.32.84.205,147.32.80.9,2011-08-17 16:33:29.657672,UDP
147.32.84.165,147.32.80.9,2011-08-17 16:33:32.849587,UDP
147.32.84.204,147.32.80.9,2011-08-17 16:33:34.921090,UDP
147.32.84.193,147.32.80.9,2011-08-17 16:33:36.536489,UDP
147.32.84.207,147.32.80.9,2011-08-17 16:33:38.620952,UDP
147.32.84.206,147.32.80.9,2011-08-17 16:33:43.099514,UDP
147.32.84.206,147.32.80.9,2011-08-17 16:33:59.202965,UDP
147.32.84.165,147.32.80.9,2011-08-17 16:34:03.196408,UDP
147.32.84.192,147.32.80.9,2011-08-17 16:34:03.781727,UDP
147.32.84.204,216.157.130.15,2011-08-17 16:34:12.164825,TCP
147.32.84.192,147.32.80.9,2011-08-17 16:34:17.426224,UDP
147.32.84.191,147.32.80.9,2011-08-17 16:34:26.684896,UDP
147.32.84.205,147.32.80.9,2011-08-17 16:34:29.284245,UDP
147.32.80.9,147.32.84.165,2011-08-17 16:34:42.797935,UDP
147.32.84.207,147.32.80.9,2011-08-17 16:34:48.170383,UDP
147.32.84.204,204.12.234.66,2011-08-17 16:34:58.159884,TCP
147.32.84.191,147.32.80.9,2011-08-17 16:35:05.444054,UDP
147.32.84.208,173.192.170.88,2011-08-17 16:35:13.545604,TCP
147.32.84.205,65.55.92.152,2011-08-17 16:35:15.853785,TCP
147.32.84.208,147.32.80.9,2011-08-17 16:35:16.921054,UDP
147.32.84.209,147.32.80.9,2011-08-17 16:35:17.859170,UDP
147.32.84.191,128.242.120.13,2011-08-17 16:35:20.607580,TCP
147.32.84.205,147.32.80.9,2011-08-17 16:35:30.417234,UDP
147.32.84.165,147.32.80.9,2011-08-17 16:35:32.468877,UDP
147.32.84.204,147.32.80.9,2011-08-17 16:35:35.193366,UDP
147.32.84.207,180.149.192.213,2011-08-17 16:35:49.940274,TCP
147.32.84.207,147.32.80.9,2011-08-17 16:36:10.080899,UDP
147.32.84.206,147.32.80.9,2011-08-17 16:36:10.238129,UDP
147.32.84.204,147.32.80.9,2011-08-17 16:36:15.555914,UDP
147.32.84.206,147.32.80.9,2011-08-17 16:36:16.095131,UDP
147.32.84.192,147.32.80.9,2011-08-17 16:36:39.540908,UDP
147.32.84.206,147.32.80.9,2011-08-17 16:36:40.498154,UDP
147.32.84.204,147.32.80.9,2011-08-17 16:36:48.712873,UDP
147.32.84.208,147.32.80.9,2011-08-17 16:36:54.148905,UDP
147.32.84.205,74.125.39.27,2011-08-17 16:37:18.441545,TCP
147.32.84.208,147.32.80.9,2011-08-17 16:37:18.947088,UDP
147.32.84.193,147.32.80.9,2011-08-17 16:37:26.107877,UDP
147.32.84.192,147.32.80.9,2011-08-17 16:37:34.600880,UDP
147.32.84.207,147.32.80.9,2011-08-17 16:37:38.976900,UDP
147.32.84.191,64.12.90.97,2011-08-17 16:37:39.200832,TCP
147.32.84.192,147.32.80.9,2011-08-17 16:37:41.180632,UDP
147.32.84.204,147.32.80.9,2011-08-17 16:37:42.374741,UDP
147.32.84.191,147.32.80.9,2011-08-17 16:37:44.872369,UDP
147.32.84.192,213.75.28.140,2011-08-17 16:37:51.465318,TCP
147.32.84.207,147.32.80.9,2011-08-17 16:37:52.395195,UDP
147.32.84.206,147.32.80.9,2011-08-17 16:38:01.138585,UDP
147.32.84.208,46.4.36.120,2011-08-17 16:38:05.300775,TCP
147.32.84.192,147.32.80.9,2011-08-17 16:38:09.171796,UDP
147.32.84.191,147.32.80.9,2011-08-17 16:38:19.981643,UDP
147.32.84.191,147.32.80.9,2011-08-17 16:38:33.261048,UDP
147.32.84.193,113.168.165.133,2011-08-17 16:38:40.711443,TCP
147.32.84.205,65.61.0.165,2011-08-17 16:38:41.190638,TCP
147.32.84.193,147.32.80.9,2011-08-17 16:38:42.227490,UDP
147.32.84.206,147.32.80.9,2011-08-17 16:38:46.078060,UDP
147.32.84.204,212.117.161.86,2011-08-17 16:38:56.088756,TCP
147.32.84.208,147.32.80.9,2011-08-17 16:39:04.982461,UDP
147.32.84.206,147.32.80.9,2011-08-17 16:39:07.359463,UDP
147.32.84.205,74.6.136.244,2011-08-17 16:39:07.930781,TCP
147.32.84.206,147.32.80.9,2011-08-17 16:39:21.686203,UDP
147.32.84.165,147.32.80.9,2011-08-17 16:39:24.938810,UDP
147.32.84.208,64.12.90.66,2011-08-17 16:39:27.315701,TCP
147.32.84.207,74.125.39.27,2011-08-17 16:39:35.429026,TCP
147.32.84.207,147.32.80.9,2011-08-17 16:39:40.524424,UDP
147.32.84.192,147.32.80.9,2011-08-17 16:39:45.034628,UDP
147.32.84.191,195.113.232.98,2011-08-17 16:39:47.680804,TCP
147.32.84.165,147.32.80.9,2011-08-17 16:39:53.531766,UDP
147.32.84.205,147.32.80.9,2011-08-17 16:39:55.101956,UDP
147.32.84.207,147.32.80.9,2011-08-17 16:39:59.029659,UDP
147.32.84.209,46.4.36.120,2011-08-17 16:40:10.121805,TCP
147.32.84.193,209.240.157.116,2011-08-17 16:40:22.481944,TCP
147.32.84.206,180.241.86.20,2011-08-17 16:41:03.507962,TCP
147.32.84.209,147.32.80.9,2011-08-17 16:41:18.139880,UDP
147.32.84.208,147.32.80.9,2011-08-17 16:41:20.957468,UDP
147.32.84.165,147.32.80.9,2011-08-17 16:41:30.407678,UDP
147.32.84.204,147.32.80.9,2011-08-17 16:41:31.024061,UDP
147.32.84.165,147.32.80.9,2011-08-17 16:41:34.574454,UDP
147.32.84.191,65.54.234.78,2011-08-17 16:41:53.740504,TCP
147.32.84.193,205.188.159.42,2011-08-17 16:41:59.317583,TCP
147.32.84.205,147.32.80.9,2011-08-17 16:42:10.277775,UDP
147.32.84.209,212.117.177.186,2011-08-17 16:42:12.416381,TCP
147.32.84.208,207.115.21.22,2011-08-17 16:42:16.739002,TCP
147.32.84.204,213.136.0.169,2011-08-17 16:42:18.949985,TCP
147.32.84.191,74.125.93.27,2011-08-17 16:42:26.386431,TCP
147.32.84.207,212.82.111.207,2011-08-17 16:42:30.706017,TCP
147.32.84.208,147.32.80.9,2011-08-17 16:42:35.376123,UDP
147.32.84.208,147.32.80.9,2011-08-17 16:42:36.831930,UDP
147.32.84.209,147.32.80.9,2011-08-17 16:43:03.290568,UDP
147.32.80.9,147.32.84.207,2011-08-17 16:43:20.765166,UDP
147.32.84.208,61.17.216.93,2011-08-17 16:43:22.674065,TCP
147.32.84.205,147.32.80.9,2011-08-17 16:43:22.744151,UDP
147.32.84.191,98.139.175.225,2011-08-17 16:43:24.679093,TCP
147.32.84.165,63.229.44.98,2011-08-17 16:43:24.889738,TCP
147.32.84.207,147.32.80.9,2011-08-17 16:43:40.429432,UDP
147.32.84.192,173.192.170.88,2011-08-17 16:43:43.005610,TCP
147.32.84.208,199.224.113.69,2011-08-17 16:43:44.032215,TCP
147.32.80.9,147.32.84.192,2011-08-17 16:43:44.650068,UDP
147.32.80.9,147.32.84.208,2011-08-17 16:43:44.653195,UDP
147.32.80.9,147.32.84.208,2011-08-17 16:43:44.793218,UDP
147.32.84.192,147.32.80.9,2011-08-17 16:43:46.669210,UDP
147.32.84.204,204.12.234.66,2011-08-17 16:43:50.250588,TCP
147.32.84.207,147.32.80.9,2011-08-17 16:44:03.526840,UDP
147.32.84.208,46.4.36.120,2011-08-17 16:44:15.650395,TCP
147.32.84.206,65.55.92.168,2011-08-17 16:44:18.158234,TCP
147.32.84.165,147.32.80.9,2011-08-17 16:44:22.854411,UDP
147.32.84.193,147.32.80.9,2011-08-17 16:44:26.961023,UDP
147.32.84.165,147.32.80.9,2011-08-17 16:44:31.760926,UDP
147.32.84.165,77.238.177.9,2011-08-17 16:44:36.596175,TCP
147.32.84.193,147.32.80.9,2011-08-17 16:44:36.627040,UDP
147.32.84.193,147.32.80.9,2011-08-17 16:44:36.957925,UDP
147.32.84.192,46.4.36.120,2011-08-17 16:44:44.593816,TCP
147.32.84.208,147.32.80.9,2011-08-17 16:44:45.615543,UDP
147.32.84.193,64.15.129.17,2011-08-17 16:44:47.998654,TCP
147.32.84.191,147.32.80.9,2011-08-17 16:44:50.249378,UDP
147.32.84.192,147.32.80.9,2011-08-17 16:45:00.937621,UDP
147.32.84.192,212.117.161.86,2011-08-17 16:45:19.158936,TCP
147.32.84.205,147.32.80.9,2011-08-17 16:45:19.337423,UDP
147.32.84.209,216.203.106.44,2011-08-17 16:45:24.655891,TCP
147.32.84.206,64.12.90.34,2011-08-17 16:45:24.773888,TCP
147.32.84.191,65.55.37.104,2011-08-17 16:45:28.915964,TCP
147.32.84.209,209.172.38.77,2011-08-17 16:45:33.691895,TCP
147.32.84.207,147.32.80.9,2011-08-17 16:45:42.721883,UDP
147.32.84.193,147.32.80.9,2011-08-17 16:45:48.972294,UDP
147.32.84.165,147.32.80.9,2011-08-17 16:45:50.405439,UDP
147.32.84.209,65.54.234.78,2011-08-17 16:45:53.635373,TCP
147.32.84.208,46.4.36.120,2011-08-17 16:45:56.750619,TCP
147.32.84.205,168.95.5.40,2011-08-17 16:45:58.475650,TCP
147.32.84.192,147.32.80.9,2011-08-17 16:46:03.768613,UDP
147.32.84.207,147.32.80.9,2011-08-17 16:46:09.953401,UDP
147.32.84.204,147.32.80.9,2011-08-17 16:46:10.220572,UDP
147.32.80.9,147.32.84.193,2011-08-17 16:46:38.267457,UDP
147.32.80.9,147.32.84.193,2011-08-17 16:46:38.417420,UDP
147.32.84.192,147.32.80.9,2011-08-17 16:46:41.573518,UDP
147.32.84.209,98.139.175.224,2011-08-17 16:46:47.767831,TCP
147.32.84.206,203.123.72.180,2011-08-17 16:46:47.793696,TCP
147.32.84.204,147.32.80.9,2011-08-17 16:46:50.696188,UDP
147.32.84.204,147.32.80.9,2011-08-17 16:46:52.011778,UDP
147.32.80.9,147.32.84.193,2011-08-17 16:46:55.642943,UDP
147.32.80.9,147.32.84.209,2011-08-17 16:46:55.806648,UDP
147.32.84.208,147.32.80.9,2011-08-17 16:47:04.529002,UDP
147.32.84.206,147.32.80.9,2011-08-17 16:47:05.440985,UDP
147.32.84.206,147.32.80.9,2011-08-17 16:47:10.800777,UDP
147.32.84.165,61.19.251.230,2011-08-17 16:47:14.283797,TCP
147.32.84.204,212.117.161.86,2011-08-17 16:47:15.603948,TCP
147.32.84.204,205.134.224.134,2011-08-17 16:47:15.603973,TCP
147.32.84.191,216.144.228.36,2011-08-17 16:47:16.210697,TCP
147.32.84.204,147.32.80.9,2011-08-17 16:47:16.394925,UDP
147.32.84.207,147.32.80.9,2011-08-17 16:47:16.487167,UDP
147.32.84.165,147.32.80.9,2011-08-17 16:47:18.798903,UDP
147.32.84.193,200.147.36.15,2011-08-17 16:47:21.328243,TCP
147.32.84.209,147.32.80.9,2011-08-17 16:47:27.061546,UDP
147.32.84.204,147.32.80.9,2011-08-17 16:47:34.457334,UDP
147.32.84.208,147.32.80.9,2011-08-17 16:47:46.969048,UDP
147.32.84.208,147.32.80.9,2011-08-17 16:47:50.303706,UDP
147.32.84.205,147.32.80.9,2011-08-17 16:47:52.534179,UDP
147.32.84.209,46.4.36.120,2011-08-17 16:47:53.089810,TCP
147.32.84.193,147.32.80.9,2011-08-17 16:47:53.822385,UDP
147.32.80.9,147.32.84.206,2011-08-17 16:47:56.818196,UDP
147.32.80.9,147.32.84.206,2011-08-17 16:47:57.114407,UDP
147.32.84.206,147.32.80.9,2011-08-17 16:47:57.915632,UDP
147.32.84.209,147.32.80.9,2011-08-17 16:48:07.735196,UDP
147.32.84.207,147.32.80.9,2011-08-17 16:48:09.082541,UDP
147.32.84.207,147.32.80.9,2011-08-17 16:48:10.643723,UDP
147.32.84.204,147.32.80.9,2011-08-17 16:48:11.719040,UDP
147.32.80.9,147.32.84.204,2011-08-17 16:48:16.508523,UDP
147.32.84.192,147.32.80.9,2011-08-17 16:48:16.772642,UDP
147.32.84.204,147.32.80.9,2011-08-17 16:48:21.920819,UDP
147.32.84.209,66.231.249.35,2011-08-17 16:48:38.194516,TCP
147.32.84.209,68.202.89.226,2011-08-17 16:48:39.995974,TCP
147.32.84.209,65.55.37.104,2011-08-17 16:48:46.155911,TCP
147.32.84.204,147.32.80.9,2011-08-17 16:48:49.032352,UDP
147.32.84.204,92.46.244.154,2011-08-17 16:48:53.545311,TCP
147.32.80.9,147.32.84.209,2011-08-17 16:49:04.202709,UDP
147.32.84.191,147.32.80.9,2011-08-17 16:49:08.891650,UDP
147.32.84.165,147.32.80.9,2011-08-17 16:49:10.470448,UDP
147.32.84.193,147.32.80.9,2011-08-17 16:49:14.820749,UDP
147.32.80.9,147.32.84.165,2011-08-17 16:49:15.138204,UDP
147.32.84.209,81.8.6.16,2011-08-17 16:49:16.050310,TCP
147.32.84.204,147.32.80.9,2011-08-17 16:49:19.844215,UDP
147.32.84.206,147.32.80.9,2011-08-17 16:49:24.249132,UDP
147.32.84.191,147.32.80.9,2011-08-17 16:49:27.919609,UDP
147.32.84.191,147.32.80.9,2011-08-17 16:49:44.780636,UDP
147.32.84.193,78.96.193.208,2011-08-17 16:49:46.643444,TCP
147.32.84.207,147.32.80.9,2011-08-17 16:49:58.026729,UDP
147.32.84.191,147.32.80.9,2011-08-17 16:50:01.365338,UDP
147.32.84.207,147.32.80.9,2011-08-17 16:50:01.812457,UDP
147.32.84.208,147.32.80.9,2011-08-17 16:50:10.293584,UDP
147.32.84.204,217.145.240.66,2011-08-17 16:50:52.216238,TCP
147.32.84.209,147.32.80.9,2011-08-17 16:50:58.726354,UDP
147.32.84.192,207.115.21.22,2011-08-17 16:51:10.595202,TCP
147.32.84.191,147.32.80.9,2011-08-17 16:51:17.823804,UDP
147.32.84.208,147.32.80.9,2011-08-17 16:51:22.531704,UDP
147.32.84.209,147.32.80.9,2011-08-17 16:51:30.384121,UDP
147.32.84.193,147.32.80.9,2011-08-17 16:51:37.031178,UDP
147.32.84.204,147.32.80.9,2011-08-17 16:51:41.119203,UDP
147.32.80.9,147.32.84.192,2011-08-17 16:51:51.216198,UDP
147.32.80.9,147.32.84.192,2011-08-17 16:51:51.219046,UDP
147.32.80.9,147.32.84.206,2011-08-17 16:51:51.404674,UDP
147.32.80.9,147.32.84.204,2011-08-17 16:51:52.900422,UDP
147.32.80.9,147.32.84.191,2011-08-17 16:51:52.910781,UDP
147.32.80.9,147.32.84.209,2011-08-17 16:51:52.962855,UDP
147.32.84.209,74.125.39.27,2011-08-17 16:51:55.864677,TCP
147.32.80.9,147.32.84.204,2011-08-17 16:51:56.277443,UDP
147.32.84.206,147.32.80.9,2011-08-17 16:52:02.590941,UDP
147.32.84.193,147.32.80.9,2011-08-17 16:52:06.255108,UDP
147.32.84.206,147.32.80.9,2011-08-17 16:52:14.060559,UDP
147.32.84.209,195.113.232.96,2011-08-17 16:52:16.499700,TCP
147.32.84.205,147.32.80.9,2011-08-17 16:52:24.623445,UDP
147.32.84.191,147.32.80.9,2011-08-17 16:52:30.477199,UDP
147.32.80.9,147.32.84.209,2011-08-17 16:52:31.545842,UDP
147.32.84.208,147.32.80.9,2011-08-17 16:52:39.501425,UDP
147.32.84.193,147.32.80.9,2011-08-17 16:52:40.856987,UDP
147.32.84.207,147.32.80.9,2011-08-17 16:52:46.341765,UDP
147.32.84.165,147.32.80.9,2011-08-17 16:52:57.463074,UDP
147.32.84.193,147.32.80.9,2011-08-17 16:53:05.364596,UDP
147.32.84.209,65.55.237.71,2011-08-17 16:53:32.002565,TCP
147.32.84.207,195.113.232.81,2011-08-17 16:53:42.731103,TCP
147.32.84.193,147.32.80.9,2011-08-17 16:53:45.618291,UDP
147.32.84.191,193.109.87.57,2011-08-17 16:53:47.617688,TCP
147.32.80.9,147.32.84.165,2011-08-17 16:53:50.194574,UDP
147.32.80.9,147.32.84.193,2011-08-17 16:53:50.197430,UDP
147.32.80.9,147.32.84.165,2011-08-17 16:53:50.532003,UDP
147.32.84.193,147.32.80.9,2011-08-17 16:53:54.511198,UDP
147.32.80.9,147.32.84.205,2011-08-17 16:54:00.330863,UDP
147.32.80.9,147.32.84.208,2011-08-17 16:54:00.432556,UDP
147.32.80.9,147.32.84.205,2011-08-17 16:54:00.581660,UDP
147.32.84.191,193.252.22.141,2011-08-17 16:54:00.837253,TCP
147.32.84.206,76.96.39.101,2011-08-17 16:54:05.664502,TCP
147.32.84.205,147.32.80.9,2011-08-17 16:54:24.598857,UDP
147.32.84.207,147.32.80.9,2011-08-17 16:54:25.653305,UDP
147.32.84.208,147.32.80.9,2011-08-17 16:54:27.224577,UDP
147.32.84.191,147.32.80.9,2011-08-17 16:54:34.047888,UDP
147.32.84.208,147.32.80.9,2011-08-17 16:54:40.123495,UDP
147.32.80.9,147.32.84.206,2011-08-17 16:55:00.375815,UDP
147.32.84.191,64.18.4.10,2011-08-17 16:55:01.040179,TCP
147.32.84.191,147.32.80.9,2011-08-17 16:55:09.525186,UDP
147.32.84.192,46.4.36.120,2011-08-17 16:55:16.901003,TCP
147.32.84.205,147.32.80.9,2011-08-17 16:55:19.072568,UDP
147.32.84.208,147.32.80.9,2011-08-17 16:55:20.062034,UDP
147.32.84.207,147.32.80.9,2011-08-17 16:55:20.346164,UDP
147.32.84.205,68.67.179.209,2011-08-17 16:55:22.431207,TCP
147.32.84.204,147.32.80.9,2011-08-17 16:55:29.325607,UDP
147.32.84.206,147.32.80.9,2011-08-17 16:55:31.959008,UDP
147.32.84.209,212.36.75.28,2011-08-17 16:55:35.008441,TCP
147.32.84.209,165.212.8.32,2011-08-17 16:55:37.763042,TCP
147.32.84.204,62.153.81.108,2011-08-17 16:55:42.923759,TCP
147.32.84.204,147.32.80.9,2011-08-17 16:55:43.317942,UDP
147.32.80.9,147.32.84.208,2011-08-17 16:55:50.445440,UDP
147.32.80.9,147.32.84.208,2011-08-17 16:55:50.579099,UDP
147.32.80.9,147.32.84.193,2011-08-17 16:55:50.682182,UDP
147.32.80.9,147.32.84.191,2011-08-17 16:55:51.918749,UDP
147.32.84.205,147.32.80.9,2011-08-17 16:55:54.575220,UDP
147.32.84.192,147.32.80.9,2011-08-17 16:56:01.549252,UDP
147.32.84.192,147.32.80.9,2011-08-17 16:56:15.132082,UDP
147.32.84.207,174.78.150.42,2011-08-17 16:56:16.087215,TCP
147.32.84.165,147.32.80.9,2011-08-17 16:56:17.346455,UDP
147.32.84.209,147.32.80.9,2011-08-17 16:56:17.562102,UDP
147.32.84.206,147.32.80.9,2011-08-17 16:56:32.366329,UDP
147.32.84.191,147.32.80.9,2011-08-17 16:56:32.517831,UDP
147.32.84.193,147.32.80.9,2011-08-17 16:56:32.805301,UDP
147.32.84.206,147.32.80.9,2011-08-17 16:56:38.674933,UDP
147.32.84.191,147.32.80.9,2011-08-17 16:56:44.547490,UDP
147.32.80.9,147.32.84.209,2011-08-17 16:57:07.367061,UDP
147.32.84.208,147.32.80.9,2011-08-17 16:57:26.614471,UDP
147.32.84.204,147.32.80.9,2011-08-17 16:57:40.770203,UDP
147.32.80.9,147.32.84.191,2011-08-17 16:57:42.714494,UDP
147.32.84.192,98.137.54.237,2011-08-17 16:57:48.012351,TCP
147.32.84.204,86.57.242.61,2011-08-17 16:57:53.112292,TCP
147.32.84.205,144.173.6.36,2011-08-17 16:57:59.472344,TCP
147.32.84.192,147.32.80.9,2011-08-17 16:58:07.278721,UDP
147.32.84.204,147.32.80.9,2011-08-17 16:58:08.825640,UDP
147.32.84.204,147.32.80.9,2011-08-17 16:58:08.826736,UDP
147.32.80.9,147.32.84.193,2011-08-17 16:58:16.320257,UDP
147.32.84.205,147.32.80.9,2011-08-17 16:58:17.278000,UDP
147.32.84.204,147.32.80.9,2011-08-17 16:58:28.295070,UDP
147.32.84.165,38.125.92.71,2011-08-17 16:58:29.902401,TCP
147.32.84.191,147.32.80.9,2011-08-17 16:58:37.077729,UDP
147.32.84.207,147.32.80.9,2011-08-17 16:58:49.227582,UDP
147.32.84.204,147.32.80.9,2011-08-17 16:58:50.160043,UDP
147.32.84.204,147.32.80.9,2011-08-17 16:58:50.418124,UDP
147.32.84.193,147.32.80.9,2011-08-17 16:58:54.648612,UDP
147.32.84.206,147.32.80.9,2011-08-17 16:59:02.184405,UDP
147.32.84.192,147.32.80.9,2011-08-17 16:59:10.746248,UDP
147.32.80.9,147.32.84.208,2011-08-17 16:59:12.243412,UDP
147.32.80.9,147.32.84.192,2011-08-17 16:59:12.782543,UDP
147.32.84.209,46.4.36.120,2011-08-17 16:59:34.736286,TCP
147.32.80.9,147.32.84.208,2011-08-17 16:59:44.834236,UDP
147.32.80.9,147.32.84.191,2011-08-17 16:59:51.345954,UDP
147.32.80.9,147.32.84.191,2011-08-17 16:59:55.652370,UDP
147.32.80.9,147.32.84.191,2011-08-17 16:59:55.674858,UDP
147.32.80.9,147.32.84.205,2011-08-17 16:59:55.854182,UDP
147.32.80.9,147.32.84.205,2011-08-17 16:59:55.854274,UDP
147.32.84.165,64.18.4.13,2011-08-17 17:00:01.143733,TCP
147.32.84.205,147.32.80.9,2011-08-17 17:00:02.269306,UDP
147.32.84.205,203.126.190.21,2011-08-17 17:00:17.609112,TCP
147.32.84.205,147.32.80.9,2011-08-17 17:00:25.102814,UDP
147.32.84.207,178.217.130.74,2011-08-17 17:00:30.394650,TCP
147.32.84.207,147.32.80.9,2011-08-17 17:00:34.421597,UDP
147.32.84.192,147.32.80.9,2011-08-17 17:00:36.893987,UDP
147.32.84.209,65.54.234.78,2011-08-17 17:00:39.060545,TCP
147.32.84.192,216.32.181.178,2011-08-17 17:00:46.676153,TCP
